transaction_id,customer_id,timestamp,hour_of_day,day_of_week,amount,avg_amount_30d,amount_to_avg_ratio,mcc,merchant_name,merchant_risk_base,channel,device_type,device_fingerprint,is_new_device,is_night_time,tx_count_1h,tx_count_24h,geo_distance_km,latitude,longitude,is_fraud
b6bcd27a-01b0-40cd-9199-a836d8259da1,6f558808-baa6-4395-aca0-eb3d30985098,2026-08-12T09:33:19,9,2,16.91,19.73,0.857,4111,Transport for London (TfL),2,POS,MOBILE_IOS,dev_fp_198_4728,0,0,1,4,7.13,51.47795359229999,-0.15283165667551651,0
1c200f24-35e3-4484-bfe9-92b9323663a1,d2f8c9b9-2763-47b7-95af-00bc069aa6d3,2026-08-12T09:37:44,9,2,12.51,17.68,0.708,4829,Western Union Wire,80,MOBILE_APP,MOBILE_ANDROID,dev_fp_869_8179,0,0,1,3,2.86,54.56330130772083,-5.954505637794325,0
5175200a-de13-4b05-954f-e881a41b0bba,4bc03e04-45d1-401f-891f-496486f003c3,2026-08-12T09:39:54,9,2,11.88,9.33,1.273,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_1147_9843,0,0,2,2,3.25,52.49520836747403,-1.9248245076018575,0
7ae38381-547f-4542-8f0a-c39bb0d60f3f,3c092738-fb03-4602-ab5d-72f41f9981c6,2026-08-12T09:44:53,9,2,13.96,19.66,0.71,5541,Shell Petrol UK,8,POS,MOBILE_ANDROID,dev_fp_857_2680,0,0,1,1,3.65,53.778678600418324,-1.5263876127947313,0
852558f1-684b-4c48-992b-7559403792a9,c7b22a1a-c010-4bc7-a6b6-d929125fe880,2026-08-12T09:45:12,9,2,27.46,25.15,1.092,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_1107_9361,0,0,1,4,1.53,51.549013990235444,-0.09744248164911425,0
0c3118fb-3aec-40e7-bbfd-432ff468ccd0,568997b8-b2d6-4555-9f9a-be0b7c0b5b60,2026-08-12T09:46:08,9,2,4.26,9.15,0.466,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_IOS,dev_fp_249_3881,0,0,1,4,3.59,51.49803843928483,-0.12496902660047961,0
7e6e01f0-6a2b-44bc-b821-63e4293001c1,4af1028f-c2c9-4b4e-b967-369660835f6e,2026-08-12T09:49:12,9,2,34.57,27.65,1.25,5812,Costa Coffee,4,ATM,MOBILE_ANDROID,dev_fp_970_6995,0,0,1,4,3.33,52.50283987352902,-1.8882226099046038,0
9885cf91-e480-4a69-ad56-cf5d878b7099,19d866ee-9a84-45f6-977d-75568ba96d23,2026-08-12T09:53:19,9,2,37.3,34.86,1.07,5311,Amazon UK Retail,10,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_175_3647,0,0,1,4,2.04,51.460600087303966,-2.584129568463284,0
eededc53-52e4-49a6-8bb3-29a5b0b9332f,54f0bddb-09f7-457f-a033-cf64e44afab6,2026-08-12T09:55:03,9,2,41.05,24.08,1.705,5311,Amazon UK Retail,10,MOBILE_APP,MOBILE_ANDROID,dev_fp_242_2193,0,0,1,1,1.63,54.64550465081611,-5.923398584088354,0
9f78beba-c6ff-48d7-b4c4-b2327132274f,f4a2aa0b-8a18-4de5-b72a-18eda34857fc,2026-08-12T09:55:39,9,2,25.62,22.44,1.142,5411,Sainsbury's Supermarkets,5,MOBILE_APP,MOBILE_ANDROID,dev_fp_118_2604,0,0,2,4,2.51,53.461253779826414,-2.254985957395368,0
babccb4b-567f-494d-9f57-b14f416847b1,4452c33c-071c-40f8-86d5-d36d30e48443,2026-08-12T09:58:18,9,2,33.13,19.3,1.717,5411,Sainsbury's Supermarkets,5,MOBILE_APP,MOBILE_IOS,dev_fp_1174_2514,0,0,1,1,2.08,51.4558130421361,-3.1872574621837617,0
19babf97-fdfb-4b11-ad9f-cfc59fb8b440,f100c102-7f20-42ee-abba-f23f837751fa,2026-08-12T10:01:24,10,2,23.83,30.07,0.792,5812,Costa Coffee,4,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_481_8213,0,0,2,3,7.59,51.517102593091074,-0.17242313759488453,0
e3e27cf5-3dc7-4d57-9932-2e4c54769b57,b0c821e8-7631-4a3c-8535-4a7f1eada99d,2026-08-12T10:04:27,10,2,33.18,17.2,1.929,5411,Sainsbury's Supermarkets,5,ATM,MOBILE_IOS,dev_fp_483_1251,0,0,1,1,0.59,53.50965441265428,-2.260613580938815,0
32c958af-60fa-4b56-9156-b42873a1a1be,20945910-6af1-4da1-86f9-80afc944af5e,2026-08-12T10:04:54,10,2,4.71,7.54,0.625,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_940_4342,0,0,2,2,0.41,53.47561700398295,-2.24026183604272,0
289cb369-d3d3-453b-a957-3c2501448a6f,39b52178-36f8-47be-a3b8-75a60452be73,2026-08-12T10:05:34,10,2,18.24,31.82,0.573,5812,Costa Coffee,4,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_552_8724,0,0,2,4,2.64,51.510204125071965,-0.1468486612528912,0
2d1b115c-38e5-430f-a14f-360df29ba61d,e0bd89d2-d864-4c04-b9dc-291de51bb3e9,2026-08-12T10:07:05,10,2,44.34,30.85,1.437,5311,Amazon UK Retail,10,ONLINE_BANKING,WEB_BROWSER_SAFARI,dev_fp_1029_9899,0,0,1,2,1.3,53.479285574169346,-2.280490924510654,0
075e9586-393a-4a64-98b9-d45b835a4761,0baaf658-5e95-423a-ac30-74ebfc044877,2026-08-12T10:09:45,10,2,16.6,13.68,1.213,4111,Transport for London (TfL),2,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_354_6419,0,0,1,1,5.09,53.462246202059404,-2.2140793185626673,0
79010c6a-5a51-4a17-a543-b316606ccef5,44a11734-4bc6-4052-af90-41538a97aced,2026-08-12T10:11:21,10,2,10.25,12.1,0.847,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_1023_5876,0,0,1,2,1.81,52.493700361411996,-1.905153224068741,0
8f48eacf-9aa3-4dcc-9626-94877b57a4de,ae5669a4-2326-45d2-8af9-69c1bb8cb4cd,2026-08-12T10:12:28,10,2,17.01,13.88,1.226,5411,Tesco Stores UK,5,POS,MOBILE_ANDROID,dev_fp_574_7523,0,0,1,3,0.46,53.8336812090793,-1.56677001771355,0
0c2c05c4-b800-4ec7-bd46-1de0925e4818,bde57568-47ce-490d-9f2b-4599cf6adfb4,2026-08-12T10:16:35,10,2,7.28,23.71,0.307,4111,Transport for London (TfL),2,ATM,MOBILE_IOS,dev_fp_1042_4697,0,0,1,1,3.69,55.96885813684351,-3.192655462158863,0
ce813259-c5c0-4e23-82c3-fed1ee28416b,583b0369-3b84-4701-beb0-c20deebf42ee,2026-08-12T10:18:58,10,2,36.43,33.32,1.093,5541,Shell Petrol UK,8,POS,MOBILE_ANDROID,dev_fp_159_3584,0,0,1,1,1.22,51.5057204286,-0.15279915214185696,0
372250fc-e6dd-4d34-b528-804f0d758651,a1711906-425d-4b5a-a31b-3bd231a4873b,2026-08-12T10:19:26,10,2,18.43,36.22,0.509,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_890_3828,0,0,1,2,2.03,53.81125885848927,-1.562439129337954,0
c973bec7-ba59-4cf6-a7a9-1dee5f3f8453,b4ab3624-031b-42d8-b8cf-da1a5b7ce5c1,2026-08-12T10:20:10,10,2,16.39,10.56,1.552,5411,Sainsbury's Supermarkets,5,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_172_5533,0,0,2,1,2.06,51.51668155594089,-0.14632484433830745,0
9fd64ed1-afee-4ce0-9932-daf7baf6e1a4,dffd9313-8d16-4ef6-9962-32405a2e72f3,2026-08-12T10:23:15,10,2,28.71,32.84,0.874,5411,Tesco Stores UK,5,POS,WEB_BROWSER_SAFARI,dev_fp_1220_1257,0,0,1,2,0.97,51.493016846337376,-0.07536771316269414,0
b501e3d5-222a-4c0f-9ad0-a93515e596d0,ae128a22-a32e-4290-b6b3-4176655e7c4a,2026-08-12T10:27:22,10,2,24.18,24.1,1.003,4111,Transport for London (TfL),2,MOBILE_APP,MOBILE_ANDROID,dev_fp_294_4467,0,0,2,4,1.34,53.80188648428137,-1.5567062688299913,0
8f69fbf6-add0-4b92-ac30-9fc2c20eb4c5,a6c01e47-98b8-4a60-b744-5f66863dcfc8,2026-08-12T10:30:59,10,2,9.67,30.54,0.317,7995,Bet365 Online,65,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_453_3522,0,0,2,3,1.64,52.47294258564404,-1.8735048099049314,0
f1d3521d-921d-49d1-ab1f-569ebea10741,8fff64da-1b38-4384-84db-11f60ebd515b,2026-08-12T10:34:27,10,2,29.86,21.51,1.388,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_435_2899,0,0,2,3,1.16,53.786062338008904,-1.5563077523045934,0
97d543ec-a805-4995-9170-7bc71836ad11,a72e2f1c-13de-4b3a-82ee-dbcdda627c5d,2026-08-12T10:37:27,10,2,28.29,31.82,0.889,5311,Amazon UK Retail,10,MOBILE_APP,MOBILE_IOS,dev_fp_767_1715,0,0,1,2,2.36,53.48282030790102,-2.2531629386432073,0
c562251e-e19b-4856-8c64-f5970abe383e,968f9cde-dc0d-4ab8-98e4-006621b3ef6d,2026-08-12T10:39:05,10,2,21.15,25.92,0.816,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_IOS,dev_fp_379_2070,0,0,2,4,2.81,51.46133977127173,-0.1200646295928268,0
a8181c77-ba60-4326-bf0c-2de7e455bddc,c3cd26b6-213a-4202-a604-e367d85525c5,2026-08-12T10:42:47,10,2,78.95,85.52,0.923,5311,Amazon UK Retail,10,ONLINE_BANKING,WEB_BROWSER_CHROME,dev_fp_162_5905,0,0,2,2,2.38,53.46340707199954,-2.229358033533933,0
f3b63810-a12f-406c-892f-1e635eadd054,0c133cc5-0ebe-45b9-b498-6082aac93425,2026-08-12T10:44:59,10,2,30.71,27.52,1.116,5411,Tesco Stores UK,5,POS,MOBILE_IOS,dev_fp_360_4033,0,0,1,4,3.34,51.52004661020321,-0.10618334859959633,0
17edf826-a9b8-4211-91ab-394638c13c26,7b32650b-3dc8-4be7-82fc-f46e49e4fc6c,2026-08-12T10:47:05,10,2,20.88,23.56,0.886,7995,Bet365 Online,65,MOBILE_APP,MOBILE_ANDROID,dev_fp_933_5745,0,0,1,1,5.0,53.756106993808345,-1.5672216959469096,0
45d3ad66-1c8a-4cb3-b4b5-4d7586ee888a,c88c254d-342f-45b6-ae73-4860417a7969,2026-08-12T10:51:58,10,2,10.25,11.17,0.918,5411,Tesco Stores UK,5,ONLINE_BANKING,MOBILE_ANDROID,dev_fp_588_3858,0,0,2,4,2.58,55.995098949146445,-3.1771663955814695,0
364f94c3-74e7-4d30-9224-cc1d42bc8650,f920b998-c52c-4f3b-b5be-ec75e11befd4,2026-08-12T10:53:43,10,2,12.01,18.02,0.666,5411,Sainsbury's Supermarkets,5,MOBILE_APP,MOBILE_ANDROID,dev_fp_655_6585,0,0,1,2,1.99,51.5047438361307,-0.13546912292579888,0
f0672f24-baa1-40cf-b339-7b0964c478ee,e0bd89d2-d864-4c04-b9dc-291de51bb3e9,2026-08-12T10:58:33,10,2,17.73,30.85,0.575,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_IOS,dev_fp_1029_9899,0,0,1,2,2.24,53.49623912700679,-2.2623001893536885,0
c8169b5b-20a7-45f0-9c30-f26beb4b8cce,e0967c81-3c77-4667-9646-cd5db1379444,2026-08-12T11:00:28,11,2,4.15,7.78,0.533,5411,Tesco Stores UK,5,ONLINE_BANKING,MOBILE_ANDROID,dev_fp_110_6559,0,0,1,3,2.16,52.483744526849854,-1.9173617993836582,0
f83a6175-df92-41c0-baf7-06c5385ba084,7f0d3578-9363-4322-a512-709551497024,2026-08-12T11:04:51,11,2,18.59,16.47,1.129,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_IOS,dev_fp_181_3426,0,0,1,1,4.23,54.98105508580184,-1.6139998443425339,0
7510a3de-cb59-47ae-817c-33cac6373bd2,6f22ac17-f854-4197-adbc-02f9296b0da2,2026-08-12T11:09:45,11,2,48.64,50.43,0.965,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_760_5846,0,0,1,1,1.16,51.518780634526884,-0.10507759189584381,0
5211bf11-a0a8-4c08-8960-a67d7d52afa5,e6914f8e-ad04-4ff7-93d0-82f0fe37d203,2026-08-12T11:10:18,11,2,28.46,23.13,1.23,5732,Currys PC World,25,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_906_7708,0,0,1,2,0.61,51.49263619183681,-0.15524203130597108,0
bb15a456-f978-4abd-8bc8-f0dc679cd45c,93f494b5-303d-4ee2-a307-72de4cbb63c8,2026-08-12T11:11:45,11,2,12.29,13.52,0.909,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_23_3045,0,0,1,2,2.07,52.477208363071185,-1.8858801830536769,0
5046c079-ae09-49bd-857e-64feb8548d63,23767333-263a-4b30-a2f3-35d46e2aeda9,2026-08-12T11:16:03,11,2,35.96,34.04,1.056,4111,Transport for London (TfL),2,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_366_4727,0,0,1,2,0.15,51.503258398206754,-0.13506628041627652,0
33ffcaa6-3db5-4331-b83d-77f32dec7182,63a29631-bd04-48e0-b690-cbff7db0d5cb,2026-08-12T11:20:20,11,2,15.29,20.24,0.755,4111,Transport for London (TfL),2,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_914_1907,0,0,1,3,5.74,51.50555335760312,-3.1828573489570635,0
69a380d5-54ff-4684-a065-574778a45746,b5e0a891-47f7-4599-ba7f-cbfde38816dc,2026-08-12T11:24:41,11,2,36.43,49.54,0.735,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_ANDROID,dev_fp_407_2169,0,0,1,4,3.66,55.92567949015331,-3.1754815837552144,0
d90d4e9f-96c2-4821-abdb-934354a4ed5b,6bc37a78-299d-4ee5-b832-92ce66b68206,2026-08-12T11:28:19,11,2,18.78,15.92,1.18,4111,Transport for London (TfL),2,POS,WEB_BROWSER_CHROME,dev_fp_903_2077,0,0,1,4,1.78,53.472649763814886,-2.2515456479048552,0
b94859da-6dac-414c-a4de-0fe602ad877f,91580695-bf2d-46f3-acdd-97333b5f7da1,2026-08-12T11:29:56,11,2,28.14,19.32,1.457,5812,Costa Coffee,4,MOBILE_APP,MOBILE_IOS,dev_fp_1020_8932,0,0,1,3,3.3,53.805222683232714,-1.5244079281814553,0
c80b50ac-af0d-4072-bf9d-1c21402d8a0f,485df362-7b5e-46a1-b19f-684f9e2608cc,2026-08-12T11:34:45,11,2,12.74,12.59,1.012,5411,Tesco Stores UK,5,ONLINE_BANKING,MOBILE_IOS,dev_fp_0_2824,0,0,1,2,2.68,51.51092552915312,-0.10064789068566568,0
3d8fcda6-268a-4a51-95dc-bf84ff06f14f,ad90e279-3ceb-44f5-b092-b80bef55d2c4,2026-08-12T11:35:51,11,2,17.27,32.56,0.53,5541,Shell Petrol UK,8,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_260_9540,0,0,2,3,2.49,51.51279102622886,-0.09485059575621235,0
56eae4df-7e07-45fa-b40a-c1eda72ec263,a4070e8b-bc72-4b34-bba6-78b3cb6a7149,2026-08-12T11:38:51,11,2,38.51,24.98,1.542,5812,Costa Coffee,4,ONLINE_BANKING,MOBILE_ANDROID,dev_fp_1095_5054,0,0,1,2,2.5,53.48366596075291,-2.206689790227072,0
fe09a150-16ed-41bc-88d6-6b505ca6b850,3c7dc8f2-0005-4132-81b5-85340e80e59c,2026-08-12T11:43:34,11,2,3663.95,58.75,62.365,5732,Currys PC World,25,POS,MOBILE_IOS,untrusted_dev_1976c25e,1,0,1,2,3.74,51.546677224858705,-0.17271849057320948,1
3a08d902-5578-4d45-831b-d542fcedaa76,45e9928f-b28b-4b39-9c10-55a92b3ddf38,2026-08-12T11:46:43,11,2,61.86,45.48,1.36,5411,Tesco Stores UK,5,ATM,WEB_BROWSER_SAFARI,dev_fp_372_9042,0,0,1,1,3.49,51.457691915503126,-0.1273794570054794,0
f603bff1-5695-47f4-bd43-094b4ea07221,19cc0d35-bf98-47e8-b21c-5fab0a403ce2,2026-08-12T11:49:22,11,2,1988.09,16.35,121.596,7995,Bet365 Online,65,MOBILE_APP,MOBILE_IOS,hacker_dev_25976f84,1,0,2,7,13.87,51.33489044707424,-2.5230848316536245,1
872d6e67-20a2-4f61-b304-5da8447f1535,ca11836f-7d16-49e2-a5b6-602d54cee483,2026-08-12T11:50:09,11,2,16.06,18.15,0.885,5411,Sainsbury's Supermarkets,5,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_307_4571,0,0,1,2,3.71,52.49390399759083,-1.867772861066454,0
209f342e-0508-4174-8f0e-2590b8f249eb,8efc07fb-14aa-4595-a07a-d263845c5c43,2026-08-12T11:51:25,11,2,12.1,14.12,0.857,5411,Tesco Stores UK,5,ONLINE_BANKING,WEB_BROWSER_CHROME,dev_fp_723_9307,0,0,1,3,3.5,51.51375756387649,-0.15280297578502006,0
e6937bf2-f744-49a1-8602-4a4f6a36a22f,ff1c2c97-a89c-4e02-bc03-a742965b9ad4,2026-08-12T11:52:10,11,2,2.5,11.05,0.226,5411,Sainsbury's Supermarkets,5,MOBILE_APP,MOBILE_IOS,dev_fp_904_7523,0,0,1,4,3.44,54.58954944931575,-5.923789291454437,0
9c995d80-933f-489e-a168-93e783891e38,36685d9b-1db7-424c-a13c-f6fcb7a9e2da,2026-08-12T11:53:46,11,2,3.98,11.65,0.342,5411,Sainsbury's Supermarkets,5,MOBILE_APP,MOBILE_IOS,dev_fp_145_9565,0,0,2,1,0.53,51.504857732039696,-0.14161994349698856,0
78904672-f8cf-4005-add3-243466991ef3,77cb03f3-c985-416b-90bc-f367d94bed2d,2026-08-12T11:57:03,11,2,5.15,5.0,1.03,5411,Tesco Stores UK,5,ONLINE_BANKING,WEB_BROWSER_SAFARI,dev_fp_336_6325,0,0,1,1,3.5,55.927328886982984,-3.1602654599284654,0
fae3144d-a051-4e88-8165-17b18098d003,b8f1098e-b716-41df-939b-9b7e44b5030e,2026-08-12T12:02:00,12,2,52.49,38.26,1.372,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_491_1588,0,0,2,2,2.78,51.49868723618117,-0.12029078403349598,0
6eb10f10-6c0c-482b-b4a3-90a517daa7cd,2da3781a-1a30-42e9-90e0-a627806e3ddb,2026-08-12T12:03:44,12,2,35.89,27.79,1.291,5812,Costa Coffee,4,ONLINE_BANKING,WEB_BROWSER_SAFARI,dev_fp_115_5563,0,0,1,4,4.08,52.485534638566875,-1.8743925617586652,0
3e4d94c1-0627-4d84-8c2f-c0b35df125ac,e4e61b26-78aa-42f5-9c6e-afd9539c70ee,2026-08-12T12:06:50,12,2,25.25,16.17,1.562,5411,Tesco Stores UK,5,POS,MOBILE_IOS,dev_fp_464_1042,0,0,1,1,2.22,55.96021492605981,-3.181647107421241,0
c94e659a-506f-43df-a8c6-287354e7e7e2,2b0f44c6-b017-4b27-b33c-17e00feb0aab,2026-08-12T12:07:14,12,2,35.17,21.29,1.652,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_IOS,dev_fp_283_8140,0,0,1,3,1.14,51.482932297569306,-0.09566315217393791,0
4985d46f-6515-4c9c-934a-95f52e06b256,242ba249-5c73-4dcd-9db2-0e6964aa73a3,2026-08-12T12:08:46,12,2,9.11,17.27,0.528,5812,Costa Coffee,4,MOBILE_APP,MOBILE_ANDROID,dev_fp_932_9159,0,0,1,1,0.52,55.933741086462916,-3.20047711476113,0
30609be0-022d-4393-a8f8-5eeb916fbf24,c07f6141-9917-4388-88d9-43480afeed0b,2026-08-12T12:12:51,12,2,30.57,22.03,1.388,5311,Amazon UK Retail,10,ONLINE_BANKING,MOBILE_IOS,dev_fp_216_9821,0,0,1,1,2.74,51.489981989753545,-0.1438434745643871,0
1cc52294-2773-4c89-8eeb-8b7c4dafe618,5b450cef-3973-4fd8-b946-9d5cf9edd83e,2026-08-12T12:14:13,12,2,29.72,22.53,1.319,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_ANDROID,dev_fp_618_8398,0,0,1,2,3.34,53.78322676186085,-1.5608354785908616,0
e91bb8a5-4da7-4753-8532-d32f1afaa2c5,24d20fdd-897f-40bb-a3bf-630b4ed6f419,2026-08-12T12:17:06,12,2,12.22,17.99,0.679,5411,Tesco Stores UK,5,ONLINE_BANKING,MOBILE_IOS,dev_fp_817_4941,0,0,1,2,1.49,51.47957216337738,-0.13493362508905932,0
68e37283-e163-484c-8f16-bf90fe42cba1,4913606c-7484-4ebc-aeee-34372a46ec9e,2026-08-12T12:17:52,12,2,28.91,20.9,1.383,5311,Amazon UK Retail,10,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_363_9595,0,0,1,1,2.95,55.95816599620461,-3.191376756934501,0
35769351-6537-46ca-a58d-6d11944bbd47,71650e7d-0f7f-4037-831e-955379a77c82,2026-08-12T12:19:35,12,2,2.77,19.89,0.139,5311,Amazon UK Retail,10,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_614_8433,0,0,1,4,0.85,52.46217697575424,-1.8985979522383754,0
e08cd2f9-a152-47de-a5c1-adc788eef59d,d1a4dca6-aba5-41dc-86aa-1f0c9337363c,2026-08-12T12:20:07,12,2,71.45,68.79,1.039,5411,Sainsbury's Supermarkets,5,ONLINE_BANKING,WEB_BROWSER_SAFARI,dev_fp_944_7070,0,0,1,2,1.96,52.44116325158409,-1.8790686519540452,0
e291c262-1e27-4bf7-a662-8f6a720bc24f,853dab04-b649-4d30-a848-87cffacf44f6,2026-08-12T12:21:49,12,2,42.49,40.39,1.052,5311,Amazon UK Retail,10,ONLINE_BANKING,MOBILE_ANDROID,dev_fp_1079_8319,0,0,2,4,0.58,55.98961614591805,-3.207756756997268,0
9f787e32-72b4-4d26-94e2-b6152c1628b2,facc42d9-0421-4d8b-a697-ec614ce67e1d,2026-08-12T12:24:39,12,2,11.79,9.42,1.252,5732,Currys PC World,25,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_871_4866,0,0,1,4,0.59,51.51426842705337,-0.13588690806959514,0
7be714d0-97eb-4e91-9a73-e37f57152966,c21f4340-9a7c-4e94-82a2-77d8cbe12460,2026-08-12T12:25:44,12,2,60.61,40.05,1.513,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_ANDROID,dev_fp_168_4335,0,0,1,1,4.57,51.44117460682764,-2.5383267289593667,0
ede7124f-bd1d-4505-99e8-d88c7de2c050,facc42d9-0421-4d8b-a697-ec614ce67e1d,2026-08-12T12:29:47,12,2,6.42,9.42,0.682,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_871_4866,0,0,1,2,0.46,51.510470853676146,-0.1384402864227008,0
eb63ff48-42a6-492d-a1c5-48e9a8ac97b7,2c5c3af5-2147-44a1-b9b3-17568bde5b65,2026-08-12T12:33:51,12,2,36.85,38.59,0.955,5411,Tesco Stores UK,5,POS,MOBILE_IOS,dev_fp_11_7873,0,0,1,2,1.73,51.48250850242901,-0.11484093398430467,0
42754b80-a9d0-498e-a301-9f331169c899,841c4491-0dfa-484a-9279-b1e912c5fd4d,2026-08-12T12:35:02,12,2,9.48,9.44,1.004,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_ANDROID,dev_fp_210_6139,0,0,1,2,0.67,51.502441659722564,-0.15674003806602751,0
90ee44ad-d363-4502-8dfa-ff9eb304f65f,b3df6bbc-c4d8-4465-b1d3-7d081834ddd7,2026-08-12T12:37:42,12,2,9.78,20.86,0.469,4111,Transport for London (TfL),2,POS,WEB_BROWSER_SAFARI,dev_fp_638_3535,0,0,1,4,2.77,51.49375781194395,-0.13973339974431107,0
e3c54947-640a-4f34-8965-ee1fc8f9fce7,a4d22851-762f-4d0c-a038-813dce63048e,2026-08-12T12:40:51,12,2,39.97,29.31,1.364,5411,Tesco Stores UK,5,ONLINE_BANKING,MOBILE_IOS,dev_fp_245_9099,0,0,2,2,0.77,54.989924018824574,-1.6307399213121854,0
26e5b8a1-afbd-4920-949a-a4b7de46e693,145c2a23-f880-4997-bff7-2cfaa91f8cff,2026-08-12T12:44:29,12,2,8.63,13.53,0.638,5311,Amazon UK Retail,10,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_1126_2314,0,0,1,1,1.32,53.78143621193627,-1.586278492983034,0
511d6a2a-b3b1-4c31-bd44-809e465f4088,50f89494-c72b-4816-a2e9-95e1d2c1e7a9,2026-08-12T12:45:50,12,2,69.47,42.08,1.651,5411,Tesco Stores UK,5,POS,MOBILE_ANDROID,dev_fp_381_1878,0,0,1,4,1.04,51.487671877927845,-3.190576092873783,0
a69d80c1-89e6-47e4-82c3-b7a273556dc7,28de96ca-da53-4e3f-8773-386f746371d0,2026-08-12T12:49:40,12,2,41.37,44.15,0.937,5311,Amazon UK Retail,10,ONLINE_BANKING,MOBILE_ANDROID,dev_fp_969_6992,0,0,1,4,1.22,51.53910682892142,-0.09764900474741463,0
87b47cdd-df52-4d7d-8336-59bc02da876f,d78b66bd-cc9a-4511-af3d-038b9e10d796,2026-08-12T12:50:35,12,2,38.31,48.82,0.785,5732,Currys PC World,25,ONLINE_BANKING,WEB_BROWSER_SAFARI,dev_fp_837_5807,0,0,1,1,1.28,52.48916182820998,-1.8937339459527909,0
80269a09-5f73-4ed8-bce3-145723da4f98,1b3aec88-6ea5-4df0-89ce-0ec0b16624fa,2026-08-12T12:54:45,12,2,19.82,24.74,0.801,5732,Currys PC World,25,MOBILE_APP,MOBILE_IOS,dev_fp_543_3306,0,0,1,3,3.78,55.94157895519592,-3.1680226685718083,0
d28143a9-2822-40ff-b6af-8d9ba53a1e16,ca3e73e7-b684-4c42-9e9d-d3e0fe8a5d9a,2026-08-12T12:56:06,12,2,28.17,24.54,1.148,4111,Transport for London (TfL),2,MOBILE_APP,MOBILE_ANDROID,dev_fp_1073_2421,0,0,1,3,3.11,51.48770698238861,-0.10915037600206502,0
71f7e2ea-acd1-4f57-825f-7d943cf1176f,e10dd70b-e67d-4c17-bb38-8fdd584d276c,2026-08-12T12:57:24,12,2,17.05,10.87,1.569,5411,Sainsbury's Supermarkets,5,MOBILE_APP,MOBILE_IOS,dev_fp_1004_3421,0,0,1,4,3.46,53.801749958463965,-1.5514493412300445,0
3e154ee7-4c67-4f99-b79e-e2cfcdc2217c,0baaf658-5e95-423a-ac30-74ebfc044877,2026-08-12T13:01:40,13,2,15.4,13.68,1.126,5411,Tesco Stores UK,5,ONLINE_BANKING,WEB_BROWSER_SAFARI,dev_fp_354_6419,0,0,1,1,3.48,53.48578823050177,-2.2486738653492053,0
8c626c5f-80ed-4a21-ab85-452b383d1497,d5f1a095-fb10-4d7f-a8f8-a09f2f367636,2026-08-12T13:06:30,13,2,2.5,9.84,0.254,5732,Currys PC World,25,ONLINE_BANKING,MOBILE_ANDROID,dev_fp_1131_4648,0,0,1,2,1.71,55.93274533463192,-3.1946306535790456,0
077844af-e5f5-4d21-abd0-7ea86b187f26,51695071-e088-49e1-bf05-6930667951c0,2026-08-12T13:08:28,13,2,26.2,27.63,0.948,5812,Costa Coffee,4,MOBILE_APP,MOBILE_IOS,dev_fp_1077_1111,0,0,1,1,1.31,54.95299629702385,-1.5992098070590772,0
